key,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,i
0.0_-0.037_-0.074,-0.0065674567595124245,-0.10075801610946655,-0.9687886834144592,1.7106250524520874,-0.8120110034942627,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.017234571278095245,-0.19037361443042755,0.8194616436958313,1.4350837469100952,-0.686721920967102,-0.10517521947622299,0.08950120210647583,-4.6797075271606445,8.86276912689209,-4.183628559112549,0.0,0.0,0.0,0.0,0.0,0.0,-0.019411951303482056,-0.6469393968582153,0.03979921340942383,-0.09398078918457031,0.124786376953125,-0.09889066219329834,0.972835898399353,0.009421233087778091,-0.09833887219429016,-0.032189153134822845,-4.436438416632882e-07,0.0,-2.9552204068750143e-05,14
0.0_-0.037_-0.074,-0.008093365468084812,-0.08711761236190796,-1.0098578929901123,1.7895023822784424,-0.849763035774231,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.016861794516444206,-0.19658298790454865,0.8161697387695312,1.4276838302612305,-0.6827131509780884,-0.08110933750867844,0.6663944721221924,-2.620924472808838,5.028278827667236,-2.4053750038146973,0.0,0.0,0.0,0.0,0.0,0.0,0.014843618497252464,-0.33464908599853516,-0.5895156860351562,-1.1875619888305664,0.5928921699523926,-0.1796879768371582,0.9445798993110657,0.0030783917754888535,-0.049530237913131714,-0.006960846483707428,-2.110352170348051e-06,0.0,-4.573092155624181e-05,15
0.0_-0.037_-0.074,-0.008973399177193642,-0.0642998218536377,-1.0067367553710938,1.7854735851287842,-0.8487583994865417,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.015790432691574097,-0.1970730423927307,0.8079705834388733,1.413003921508789,-0.6762304902076721,-0.046554431319236755,1.1387730836868286,0.32859790325164795,-0.5090274810791016,0.18467164039611816,0.0,0.0,0.0,0.0,0.0,0.0,0.050639934837818146,-0.031823039054870605,-0.8219518661499023,-1.4984712600708008,0.6760468482971191,-0.1514873504638672,0.9469365477561951,-0.0044705830514431,-0.005033209919929504,0.02123824506998062,-3.641409193733125e-06,0.0,-6.051547097740695e-05,16
0.0_-0.037_-0.074,-0.009076075628399849,-0.03612397611141205,-0.9591090083122253,1.6975613832473755,-0.8083785176277161,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.014132373034954071,-0.19215385615825653,0.7979884147644043,1.3969510793685913,-0.6700843572616577,-0.004951156675815582,1.4334325790405273,3.239229679107666,-6.000900745391846,2.7661499977111816,0.0,0.0,0.0,0.0,0.0,0.0,0.0829196572303772,0.25542914867401123,-0.6875286102294922,-1.1203317642211914,0.4369945526123047,-0.012601256370544434,0.9735409617424011,-0.010751515626907349,0.035307057201862335,0.04436376690864563,-4.664522293751361e-06,0.0,-7.077497866703197e-05,17
0.0_-0.037_-0.074,-0.008358826860785484,-0.0069689154624938965,-0.8791258335113525,1.5483219623565674,-0.7390524744987488,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.01207315269857645,-0.1821790188550949,0.7877910137176514,1.3819913864135742,-0.6651750802993774,0.038285162299871445,1.5150381326675415,5.07708740234375,-9.492561340332031,4.417713165283203,0.0,0.0,0.0,0.0,0.0,0.0,0.10704059898853302,0.5212189555168152,-0.3830437660217285,-0.4671926498413086,0.09141397476196289,0.21547281742095947,1.0084993839263916,-0.013501960784196854,0.07294746488332748,0.055300816893577576,-4.916508714813972e-06,0.0,-7.425907824654132e-05,18
0.0_-0.037_-0.074,-0.006893417797982693,0.01949012279510498,-0.7891672849655151,1.3798582553863525,-0.6605087518692017,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.009817928075790405,-0.16764070093631744,0.776948869228363,1.3663123846054077,-0.6601452231407166,0.07668560743331909,1.4051976203918457,5.117626667022705,-9.599775314331055,4.484349727630615,0.0,0.0,0.0,0.0,0.0,0.0,0.12032312154769897,0.7561632394790649,-0.18698787689208984,-0.09273052215576172,-0.08417749404907227,0.48980534076690674,1.035258173942566,-0.01159539446234703,0.10915118455886841,0.05071766674518585,-4.32309116149554e-06,0.0,-7.011899288045242e-05,19
0.0_-0.037_-0.074,-0.004871580749750137,0.04150807857513428,-0.7159414887428284,1.2425520420074463,-0.5964391231536865,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.00752934580668807,-0.14934247732162476,0.7637174129486084,1.3453943729400635,-0.6522340178489685,0.10419469326734543,1.1870625019073486,3.3462257385253906,-6.283853054046631,2.936215400695801,0.0,0.0,0.0,0.0,0.0,0.0,0.1231270283460617,0.9453372955322266,-0.31361913681030273,-0.4055767059326172,0.10275888442993164,0.7541017532348633,1.0448802709579468,-0.005775783210992813,0.143252432346344,0.033202119171619415,-3.043844344574609e-06,0.0,-5.9162062825635076e-05,20
0.0_-0.037_-0.074,-0.002580290660262108,0.059950605034828186,-0.6813004612922668,1.1777701377868652,-0.5664730072021484,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.0052896118722856045,-0.12854084372520447,0.746928334236145,1.3158934116363525,-0.6393128633499146,0.11690206825733185,0.9852211475372314,0.644332766532898,-1.1901969909667969,0.5412285327911377,0.0,0.0,0.0,0.0,0.0,0.0,0.11872932314872742,1.0700279474258423,-0.754490852355957,-1.3569860458374023,0.6135268211364746,0.9531645178794861,1.0373687744140625,0.0013095680624246597,0.17150726914405823,0.011270403861999512,-1.4569500308425631e-06,0.0,-4.371580871520564e-05,21
0.0_-0.037_-0.074,-0.0003392738290131092,0.07777053117752075,-0.6923086047172546,1.1993567943572998,-0.5771275758743286,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.0031183050014078617,-0.10690564662218094,0.7287124991416931,1.2814290523529053,-0.6229084134101868,0.1145268976688385,0.9139023423194885,-1.4761145114898682,2.8293344974517822,-1.359429121017456,0.0,0.0,0.0,0.0,0.0,0.0,0.11126702278852463,1.1149147748947144,-1.1871509552001953,-2.2757396697998047,1.0989384651184082,1.0514329671859741,1.0103362798690796,0.0061823055148124695,0.18749700486660004,-0.004092328250408173,-6.363620741467457e-08,0.0,-2.7103076718049124e-05,22
0.0_-0.037_-0.074,0.0015960480086505413,0.09789303690195084,-0.7345000505447388,1.2796684503555298,-0.6155080199241638,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.0010705163003876805,-0.08613558113574982,0.7170243263244629,1.2577191591262817,-0.6107826232910156,0.10099698603153229,0.9995619058609009,-1.721254825592041,3.3028485774993896,-1.595808982849121,0.0,0.0,0.0,0.0,0.0,0.0,0.10184497386217117,1.0804076194763184,-1.0281171798706055,-2.000922203063965,0.9788641929626465,1.0509696006774902,0.9349777698516846,0.006878374144434929,0.184929758310318,-0.0066190361976623535,6.811328603362199e-07,0.0,-1.2813496141461655e-05,23
0.0_-0.037_-0.074,0.003142391098663211,0.12002119421958923,-0.7741178274154663,1.354803204536438,-0.651142418384552,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,0.0006171707645989954,-0.06715983152389526,0.7265084385871887,1.2744287252426147,-0.6178790330886841,0.08346804976463318,1.1109070777893066,-0.25111401081085205,0.5115482807159424,-0.26870203018188477,0.0,0.0,0.0,0.0,0.0,0.0,0.0845441222190857,0.9982897043228149,0.2836737632751465,0.5476102828979492,-0.2554912567138672,0.998839259147644,0.7352403402328491,0.005688237026333809,0.16250690817832947,-0.003364153206348419,5.957145958745969e-07,0.0,-3.6447290767682716e-06,24
0.0_-0.037_-0.074,0.004445535130798817,0.13833853602409363,-0.7766419649124146,1.3582652807235718,-0.6522076725959778,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,0.001465005800127983,-0.049168702214956284,0.7750189900398254,1.3675038814544678,-0.6623421907424927,0.06955795735120773,0.9782034158706665,0.5815225839614868,-1.1757302284240723,0.580268383026123,0.0,0.0,0.0,0.0,0.0,0.0,0.04760696738958359,0.941443681716919,2.7867374420166016,5.355851173400879,-2.564915895462036,0.9707797169685364,0.3225860297679901,0.009717196226119995,0.1281355321407318,-0.016863904893398285,-3.201907361471967e-08,0.0,-1.4585057215299457e-06,25
