key,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,i
0.148_-0.037_-0.074,0.0021037585102021694,-0.044836416840553284,-0.8428561687469482,1.060402750968933,-0.28744417428970337,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.013006892055273056,-0.10851042717695236,0.6466533541679382,1.2956836223602295,-0.7192477583885193,-0.09955209493637085,-1.6845965385437012,-1.8388551473617554,0.1037454605102539,1.7320208549499512,0.0,0.0,0.0,0.0,0.0,0.0,-0.08519730716943741,-1.665767788887024,4.196223258972168,4.596025466918945,-0.40990161895751953,0.7414829730987549,1.0692636966705322,0.207893967628479,-0.27635622024536133,-0.028788503259420395,1.1865824944834458e-06,0.0,-8.307047210109886e-06,10
0.148_-0.037_-0.074,-6.74067996442318e-05,-0.07290732860565186,-0.9210349321365356,1.1715337038040161,-0.32048726081848145,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.014646433293819427,-0.13732774555683136,0.7127166986465454,1.3634971380233765,-0.7212352156639099,-0.11146596074104309,-1.4268362522125244,-3.4729056358337402,4.909186363220215,-1.4408050775527954,0.0,0.0,0.0,0.0,0.0,0.0,-0.07996827363967896,-1.4889298677444458,4.045662879943848,4.6962690353393555,-0.6629753112792969,0.5272275805473328,1.1005767583847046,0.19760772585868835,-0.24565589427947998,-0.04576977714896202,1.889224222395569e-06,0.0,-3.452900273259729e-06,11
0.148_-0.037_-0.074,-0.0023419037461280823,-0.09302197396755219,-1.0033851861953735,1.336659550666809,-0.40335360169410706,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.016037514433264732,-0.16122062504291534,0.7629852890968323,1.4136509895324707,-0.7213709354400635,-0.1179499626159668,-1.0157089233398438,-4.324865818023682,9.074755668640137,-4.754479885101318,0.0,0.0,0.0,0.0,0.0,0.0,-0.0679452195763588,-1.2418700456619263,3.1409432888031006,3.454342842102051,-0.32625865936279297,0.29126179218292236,1.0761182308197021,0.17748095095157623,-0.20259332656860352,-0.052584290504455566,1.8100881788996048e-06,0.0,-5.991018042550422e-06,12
0.148_-0.037_-0.074,-0.004563005641102791,-0.10259917378425598,-1.0643056631088257,1.5194207429885864,-0.5252634882926941,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.016981301829218864,-0.17936043441295624,0.7952450513839722,1.439385175704956,-0.7150825262069702,-0.11634181439876556,-0.48644593358039856,-3.8178768157958984,11.097724914550781,-7.282011985778809,0.0,0.0,0.0,0.0,0.0,0.0,-0.04761501029133797,-0.9525390863418579,1.8940215110778809,1.5038166046142578,0.37839603424072266,0.06953370571136475,1.023828148841858,0.15162375569343567,-0.15267589688301086,-0.046389251947402954,9.69889470070484e-07,0.0,-1.533429167466238e-05,13
0.148_-0.037_-0.074,-0.00654239859431982,-0.10039031505584717,-1.0805211067199707,1.6764090061187744,-0.6660370826721191,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.017308402806520462,-0.19143186509609222,0.812720775604248,1.4418704509735107,-0.7002642750740051,-0.10447221994400024,0.09951555728912354,-1.759405493736267,10.022809982299805,-8.263529777526855,0.0,0.0,0.0,0.0,0.0,0.0,-0.019158020615577698,-0.6433306932449341,0.7392168045043945,-0.40580081939697266,1.135934829711914,-0.09889066219329834,0.972835898399353,0.1256091147661209,-0.10125903785228729,-0.027498621493577957,-4.436438416632882e-07,0.0,-2.9552204068750143e-05,14
0.148_-0.037_-0.074,-0.008079024963080883,-0.08691005408763885,-1.0383487939834595,1.7679544687271118,-0.7996889352798462,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.016923872753977776,-0.19748027622699738,0.8217071890830994,1.4279356002807617,-0.6774309277534485,-0.08139267563819885,0.6623017191886902,1.5049700736999512,5.858654022216797,-7.360708236694336,0.0,0.0,0.0,0.0,0.0,0.0,0.015164142474532127,-0.33030974864959717,0.01168060302734375,-1.6520843505859375,1.6584758758544922,-0.1796879768371582,0.9445798993110657,0.10544733703136444,-0.05237293988466263,0.00010088086128234863,-2.110352170348051e-06,0.0,-4.573092155624181e-05,15
0.148_-0.037_-0.074,-0.008986933156847954,-0.06449724733829498,-0.9390852451324463,1.7690746784210205,-0.8999846577644348,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.01583639159798622,-0.1977536827325821,0.8287038803100586,1.4065675735473633,-0.6490786075592041,-0.047990284860134125,1.1182607412338257,5.095696926116943,-0.2821776866912842,-4.808905124664307,0.0,0.0,0.0,0.0,0.0,0.0,0.05119205266237259,-0.024358749389648438,-0.14713335037231445,-1.943105697631836,1.7954492568969727,-0.1514873504638672,0.9469365477561951,0.09631173312664032,-0.007978104054927826,0.029274307191371918,-3.641409193733125e-06,0.0,-6.051547097740695e-05,16
0.148_-0.037_-0.074,-0.00912945531308651,-0.03689475357532501,-0.800788164138794,1.6780837774276733,-0.9471825957298279,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.01416030153632164,-0.1925928294658661,0.8378983736038208,1.3851104974746704,-0.618339478969574,-0.007292404770851135,1.400027871131897,7.809784889221191,-6.407750606536865,-1.3964970111846924,0.0,0.0,0.0,0.0,0.0,0.0,0.0837244987487793,0.26641416549682617,0.17222166061401367,-1.4190101623535156,1.5958423614501953,-0.012601256370544434,0.9735409617424011,0.10121813416481018,0.03207503259181976,0.051480382680892944,-4.664522293751361e-06,0.0,-7.077497866703197e-05,17
0.148_-0.037_-0.074,-0.00845448300242424,-0.008339270949363708,-0.6550158262252808,1.5196951627731323,-0.9344650506973267,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.012085573747754097,-0.18240883946418762,0.8498632907867432,1.3662109375,-0.5873091220855713,0.035691309720277786,1.478070855140686,8.522282600402832,-10.276460647583008,1.7595446109771729,0.0,0.0,0.0,0.0,0.0,0.0,0.10793489962816238,0.5335118174552917,0.6852207183837891,-0.6021251678466797,1.2948684692382812,0.21547281742095947,1.0084993839263916,0.11994998157024384,0.06926029175519943,0.059511780738830566,-4.916508714813972e-06,0.0,-7.425907824654132e-05,18
0.148_-0.037_-0.074,-0.007022256031632423,0.017651692032814026,-0.5384775400161743,1.3407682180404663,-0.8720430135726929,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.009822389110922813,-0.16775937378406525,0.861976146697998,1.3467965126037598,-0.5556085705757141,0.07470599561929703,1.3770339488983154,6.695504188537598,-10.304386138916016,3.6121766567230225,0.0,0.0,0.0,0.0,0.0,0.0,0.12100464105606079,0.7655553817749023,1.032815933227539,-0.17156505584716797,1.2145414352416992,0.48980534076690674,1.035258173942566,0.14857493340969086,0.10486774146556854,0.05057045817375183,-4.32309116149554e-06,0.0,-7.011899288045242e-05,19
0.148_-0.037_-0.074,-0.005014748312532902,0.03947852551937103,-0.48084139823913574,1.197691798210144,-0.7866644859313965,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.007536159362643957,-0.1494845449924469,0.8705543279647827,1.3200761079788208,-0.5201018452644348,0.10355745255947113,1.178066611289978,2.803755760192871,-6.4463887214660645,3.64460825920105,0.0,0.0,0.0,0.0,0.0,0.0,0.12330295145511627,0.9476928114891052,0.9552001953125,-0.6215448379516602,1.5886688232421875,0.7541017532348633,1.0448802709579468,0.17991237342357635,0.13828521966934204,0.028482861816883087,-3.043844344574609e-06,0.0,-5.9162062825635076e-05,20
0.148_-0.037_-0.074,-0.0027147866785526276,0.058055803179740906,-0.49251288175582886,1.1368292570114136,-0.7142632007598877,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.005307335872203112,-0.12882213294506073,0.8742178678512573,1.2803810834884644,-0.47654998302459717,0.11779358237981796,0.997968316078186,-1.5908093452453613,-0.6121678352355957,2.2002370357513428,0.0,0.0,0.0,0.0,0.0,0.0,0.11830279976129532,1.0639512538909912,0.46903085708618164,-1.8928489685058594,2.37277889251709,0.9531645178794861,1.0373687744140625,0.20520059764385223,0.16581687331199646,0.0034012794494628906,-1.4569500308425631e-06,0.0,-4.371580871520564e-05,21
0.148_-0.037_-0.074,-0.00044638989493250847,0.07626654952764511,-0.5577207803726196,1.1730291843414307,-0.6853132843971252,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.0031482488848268986,-0.10735979676246643,0.8768306970596313,1.2304526567459106,-0.4238007962703705,0.11636237800121307,0.9400949478149414,-4.349149227142334,3.90458083152771,0.43949419260025024,0.0,0.0,0.0,0.0,0.0,0.0,0.11048175394535065,1.1037321090698242,-0.04919910430908203,-3.1701297760009766,3.129429817199707,1.0514329671859741,1.0103362798690796,0.2169417142868042,0.18115919828414917,-0.012326031923294067,-6.363620741467457e-08,0.0,-2.7103076718049124e-05,22
0.148_-0.037_-0.074,0.0015230802819132805,0.0968678742647171,-0.6388615369796753,1.2742451429367065,-0.7056222558021545,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.0011056684888899326,-0.08668067306280136,0.8884376287460327,1.188472032546997,-0.37008342146873474,0.10265308618545532,1.0232269763946533,-4.005430698394775,4.265349388122559,-0.26161205768585205,0.0,0.0,0.0,0.0,0.0,0.0,0.10125184059143066,1.0718133449554443,0.04271745681762695,-3.037355422973633,3.088273048400879,1.0509696006774902,0.9349777698516846,0.2123623490333557,0.1781598925590515,-0.01243724673986435,6.811328603362199e-07,0.0,-1.2813496141461655e-05,23
0.148_-0.037_-0.074,0.003095325082540512,0.11934959143400192,-0.695366621017456,1.3663133382797241,-0.7412121295928955,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,0.0005882105324417353,-0.06764838844537735,0.9218311905860901,1.1908336877822876,-0.3389369249343872,0.0841054916381836,1.1200270652770996,-1.3709709644317627,0.8200085163116455,0.5494751334190369,0.0,0.0,0.0,0.0,0.0,0.0,0.0846603736281395,0.9997134208679199,1.2862882614135742,-0.18878459930419922,1.4810256958007812,0.998839259147644,0.7352403402328491,0.19602249562740326,0.15573425590991974,-0.006304912269115448,5.957145958745969e-07,0.0,-3.6447290767682716e-06,24
0.148_-0.037_-0.074,0.00440798606723547,0.13780827820301056,-0.7147324085235596,1.371870756149292,-0.7275362610816956,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,0.0014484485145658255,-0.04947628453373909,0.9849602580070496,1.28339684009552,-0.36824333667755127,0.06971178203821182,0.9800007939338684,-0.17558646202087402,-1.2794580459594727,1.463407039642334,0.0,0.0,0.0,0.0,0.0,0.0,0.04844838008284569,0.9532564282417297,3.545520544052124,5.419427871704102,-1.869250774383545,0.9707797169685364,0.3225860297679901,0.1786739081144333,0.1219249740242958,-0.020450234413146973,-3.201907361471967e-08,0.0,-1.4585057215299457e-06,25
0.148_-0.037_-0.074,0.005728218238800764,0.1452460139989853,-0.7333522439002991,1.3027280569076538,-0.6398524045944214,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,0.0011269134702160954,-0.029370535165071487,1.0742032527923584,1.4942810535430908,-0.4897448420524597,0.06494380533695221,0.487970769405365,-3.759164810180664,3.598247528076172,0.16965895891189575,0.0,0.0,0.0,0.0,0.0,0.0,-0.007815111428499222,1.0257325172424316,5.476105690002441,11.483603477478027,-6.003561973571777,1.0104981660842896,-0.20245672762393951,0.1671670526266098,0.08938655257225037,-0.07181643694639206,-4.437436018633889e-07,0.0,-8.319923836097587e-06,26
